time,theta1,theta2,lensX,lensY
5.671000,0.070227,-4.262474,2.964366,3.063682
5.672000,0.069678,-4.275183,2.973741,3.072281
5.673000,0.069127,-4.287791,2.983046,3.080806
5.674000,0.068574,-4.300296,2.992279,3.089257
5.675000,0.068019,-4.312698,3.001441,3.097634
5.676000,0.067462,-4.324997,3.010531,3.105938
5.677000,0.066904,-4.337192,3.019550,3.114166
5.678000,0.066344,-4.349284,3.028496,3.122320
5.679000,0.065782,-4.361272,3.037370,3.130400
5.680000,0.065218,-4.373156,3.046172,3.138404
5.681000,0.064653,-4.384935,3.054901,3.146334
5.682000,0.064085,-4.396609,3.063557,3.154187
5.683000,0.063516,-4.408179,3.072140,3.161966
5.684000,0.062945,-4.419643,3.080650,3.169669
5.685000,0.062373,-4.431001,3.089086,3.177295
5.686000,0.061799,-4.442253,3.097449,3.184846
5.687000,0.061223,-4.453400,3.105738,3.192320
5.688000,0.060646,-4.464439,3.113952,3.199718
5.689000,0.060066,-4.475372,3.122093,3.207040
5.690000,0.059486,-4.486199,3.130159,3.214284
5.691000,0.058903,-4.496917,3.138150,3.221452
5.692000,0.058319,-4.507529,3.146066,3.228542
5.693000,0.057734,-4.518033,3.153908,3.235555
5.694000,0.057146,-4.528428,3.161674,3.242491
5.695000,0.056557,-4.538716,3.169364,3.249349
5.696000,0.055967,-4.548895,3.176979,3.256129
5.697000,0.055375,-4.558965,3.184519,3.262831
5.698000,0.054782,-4.568926,3.191982,3.269455
5.699000,0.054187,-4.578778,3.199369,3.276001
5.700000,0.053590,-4.588521,3.206680,3.282468
5.701000,0.052992,-4.598154,3.213914,3.288857
5.702000,0.052393,-4.607677,3.221072,3.295167
5.703000,0.051792,-4.617090,3.228153,3.301398
5.704000,0.051190,-4.626392,3.235157,3.307550
5.705000,0.050586,-4.635584,3.242083,3.313622
5.706000,0.049980,-4.644665,3.248933,3.319616
5.707000,0.049374,-4.653635,3.255705,3.325530
5.708000,0.048766,-4.662494,3.262399,3.331364
5.709000,0.048156,-4.671242,3.269015,3.337118
5.710000,0.047546,-4.679878,3.275553,3.342793
5.711000,0.046933,-4.688402,3.282014,3.348387
5.712000,0.046320,-4.696813,3.288396,3.353902
5.713000,0.045705,-4.705113,3.294699,3.359336
5.714000,0.045089,-4.713300,3.300924,3.364689
5.715000,0.044472,-4.721375,3.307070,3.369962
5.716000,0.043853,-4.729337,3.313137,3.375155
5.717000,0.043233,-4.737185,3.319125,3.380266
5.718000,0.042612,-4.744921,3.325034,3.385297
5.719000,0.041989,-4.752543,3.330864,3.390246
5.720000,0.041366,-4.760051,3.336614,3.395114
5.721000,0.040741,-4.767446,3.342285,3.399901
5.722000,0.040115,-4.774726,3.347876,3.404607
5.723000,0.039487,-4.781893,3.353387,3.409231
5.724000,0.038859,-4.788945,3.358818,3.413773
5.725000,0.038229,-4.795883,3.364169,3.418234
5.726000,0.037599,-4.802706,3.369440,3.422612
5.727000,0.036967,-4.809415,3.374630,3.426909
5.728000,0.036334,-4.816008,3.379740,3.431124
5.729000,0.035700,-4.822486,3.384769,3.435256
5.730000,0.035065,-4.828849,3.389718,3.439307
5.731000,0.034428,-4.835097,3.394585,3.443274
5.732000,0.033791,-4.841229,3.399372,3.447160
5.733000,0.033153,-4.847245,3.404077,3.450963
5.734000,0.032514,-4.853146,3.408702,3.454683
5.735000,0.031873,-4.858930,3.413245,3.458321
5.736000,0.031232,-4.864599,3.417706,3.461875
5.737000,0.030590,-4.870151,3.422086,3.465347
5.738000,0.029947,-4.875587,3.426385,3.468736
5.739000,0.029303,-4.880906,3.430602,3.472042
5.740000,0.028658,-4.886108,3.434736,3.475264
5.741000,0.028012,-4.891194,3.438789,3.478404
5.742000,0.027365,-4.896163,3.442760,3.481460
5.743000,0.026717,-4.901015,3.446649,3.484432
5.744000,0.026068,-4.905749,3.450456,3.487322
5.745000,0.025419,-4.910367,3.454180,3.490127
5.746000,0.024769,-4.914867,3.457822,3.492850
5.747000,0.024117,-4.919249,3.461381,3.495488
5.748000,0.023465,-4.923514,3.464858,3.498043
5.749000,0.022813,-4.927662,3.468252,3.500514
5.750000,0.022159,-4.931691,3.471563,3.502901
5.751000,0.021505,-4.935603,3.474792,3.505205
5.752000,0.020850,-4.939396,3.477938,3.507424
5.753000,0.020194,-4.943072,3.481000,3.509559
5.754000,0.019538,-4.946630,3.483980,3.511611
5.755000,0.018881,-4.950069,3.486877,3.513578
5.756000,0.018223,-4.953390,3.489690,3.515461
5.757000,0.017564,-4.956592,3.492420,3.517260
5.758000,0.016905,-4.959676,3.495067,3.518975
5.759000,0.016246,-4.962642,3.497630,3.520605
5.760000,0.015585,-4.965489,3.500110,3.522151
5.761000,0.014924,-4.968217,3.502507,3.523613
5.762000,0.014263,-4.970827,3.504820,3.524990
5.763000,0.013601,-4.973317,3.507049,3.526283
5.764000,0.012938,-4.975689,3.509195,3.527492
5.765000,0.012275,-4.977942,3.511257,3.528616
5.766000,0.011611,-4.980076,3.513235,3.529656
5.767000,0.010947,-4.982091,3.515130,3.530611
5.768000,0.010282,-4.983987,3.516940,3.531481
5.769000,0.009617,-4.985763,3.518667,3.532267
5.770000,0.008951,-4.987421,3.520310,3.532968
5.771000,0.008285,-4.988959,3.521869,3.533585
5.772000,0.007618,-4.990378,3.523343,3.534117
5.773000,0.006951,-4.991678,3.524734,3.534564
5.774000,0.006284,-4.992858,3.526041,3.534927
5.775000,0.005616,-4.993919,3.527263,3.535205
5.776000,0.004948,-4.994861,3.528402,3.535399
5.777000,0.004279,-4.995684,3.529456,3.535508
5.778000,0.003611,-4.996387,3.530426,3.535532
5.779000,0.002941,-4.996970,3.531312,3.535471
5.780000,0.002272,-4.997434,3.532113,3.535326
5.781000,0.001602,-4.997779,3.532830,3.535096
5.782000,0.000932,-4.998004,3.533463,3.534782
5.783000,0.000262,-4.998110,3.534012,3.534383
5.784000,-0.000408,-4.998096,3.534477,3.533899
5.785000,-0.001079,-4.997963,3.534857,3.533331
5.786000,-0.001750,-4.997711,3.535153,3.532678
5.787000,-0.002421,-4.997339,3.535364,3.531940
5.788000,-0.003092,-4.996847,3.535491,3.531118
5.789000,-0.003764,-4.996236,3.535534,3.530211
5.790000,-0.004435,-4.995506,3.535492,3.529220
5.791000,-0.005107,-4.994656,3.535366,3.528144
5.792000,-0.005779,-4.993687,3.535156,3.526984
5.793000,-0.006451,-4.992599,3.534862,3.525739
5.794000,-0.007123,-4.991391,3.534483,3.524410
5.795000,-0.007795,-4.990064,3.534020,3.522996
5.796000,-0.008467,-4.988617,3.533472,3.521498
5.797000,-0.009139,-4.987052,3.532840,3.519916
5.798000,-0.009811,-4.985367,3.532124,3.518249
5.799000,-0.010483,-4.983563,3.531324,3.516498
5.800000,-0.011155,-4.981640,3.530439,3.514663
5.801000,-0.011827,-4.979598,3.529471,3.512744
5.802000,-0.012499,-4.977437,3.528418,3.510741
5.803000,-0.013171,-4.975157,3.527281,3.508653
5.804000,-0.013843,-4.972758,3.526059,3.506482
5.805000,-0.014515,-4.970240,3.524754,3.504227
5.806000,-0.015187,-4.967603,3.523364,3.501887
5.807000,-0.015858,-4.964848,3.521891,3.499464
5.808000,-0.016530,-4.961974,3.520333,3.496957
5.809000,-0.017201,-4.958981,3.518692,3.494366
5.810000,-0.017872,-4.955870,3.516966,3.491692
5.811000,-0.018543,-4.952640,3.515157,3.488934
5.812000,-0.019213,-4.949292,3.513264,3.486092
5.813000,-0.019884,-4.945826,3.511287,3.483167
5.814000,-0.020554,-4.942241,3.509226,3.480159
5.815000,-0.021224,-4.938539,3.507081,3.477067
5.816000,-0.021893,-4.934718,3.504853,3.473892
5.817000,-0.022562,-4.930779,3.502542,3.470633
5.818000,-0.023231,-4.926723,3.500146,3.467292
5.819000,-0.023900,-4.922549,3.497667,3.463868
5.820000,-0.024568,-4.918257,3.495105,3.460360
5.821000,-0.025236,-4.913847,3.492460,3.456770
5.822000,-0.025904,-4.909320,3.489731,3.453097
5.823000,-0.026571,-4.904676,3.486919,3.449341
5.824000,-0.027238,-4.899915,3.484023,3.445503
5.825000,-0.027904,-4.895036,3.481045,3.441582
5.826000,-0.028570,-4.890041,3.477983,3.437579
5.827000,-0.029236,-4.884928,3.474839,3.433493
5.828000,-0.029901,-4.879699,3.471611,3.429325
5.829000,-0.030565,-4.874353,3.468301,3.425075
5.830000,-0.031229,-4.868891,3.464908,3.420743
5.831000,-0.031893,-4.863312,3.461433,3.416330
5.832000,-0.032556,-4.857617,3.457875,3.411834
5.833000,-0.033218,-4.851806,3.454234,3.407257
5.834000,-0.033880,-4.845879,3.450511,3.402598
5.835000,-0.034541,-4.839837,3.446706,3.397857
5.836000,-0.035202,-4.833678,3.442818,3.393035
5.837000,-0.035862,-4.827404,3.438848,3.388132
5.838000,-0.036521,-4.821015,3.434797,3.383148
5.839000,-0.037180,-4.814510,3.430663,3.378083
5.840000,-0.037838,-4.807891,3.426448,3.372937
5.841000,-0.038495,-4.801156,3.422150,3.367710
5.842000,-0.039152,-4.794307,3.417771,3.362402
5.843000,-0.039808,-4.787343,3.413311,3.357014
5.844000,-0.040463,-4.780264,3.408769,3.351545
5.845000,-0.041118,-4.773072,3.404146,3.345997
5.846000,-0.041772,-4.765765,3.399442,3.340368
5.847000,-0.042424,-4.758344,3.394656,3.334659
5.848000,-0.043077,-4.750810,3.389790,3.328870
5.849000,-0.043728,-4.743162,3.384843,3.323002
5.850000,-0.044379,-4.735401,3.379815,3.317054
5.851000,-0.045028,-4.727527,3.374706,3.311026
5.852000,-0.045677,-4.719539,3.369517,3.304920
5.853000,-0.046325,-4.711439,3.364247,3.298734
5.854000,-0.046972,-4.703226,3.358898,3.292469
5.855000,-0.047618,-4.694901,3.353468,3.286125
5.856000,-0.048264,-4.686464,3.347958,3.279703
5.857000,-0.048908,-4.677914,3.342368,3.273202
5.858000,-0.049551,-4.669253,3.336698,3.266622
5.859000,-0.050194,-4.660480,3.330949,3.259965
5.860000,-0.050835,-4.651596,3.325121,3.253229
5.861000,-0.051475,-4.642600,3.319213,3.246416
5.862000,-0.052115,-4.633494,3.313226,3.239524
5.863000,-0.052753,-4.624277,3.307160,3.232555
5.864000,-0.053391,-4.614949,3.301015,3.225509
5.865000,-0.054027,-4.605511,3.294791,3.218386
5.866000,-0.054662,-4.595963,3.288489,3.211185
5.867000,-0.055296,-4.586306,3.282108,3.203908
5.868000,-0.055929,-4.576538,3.275649,3.196553
5.869000,-0.056561,-4.566661,3.269112,3.189123
5.870000,-0.057192,-4.556675,3.262497,3.181615
5.871000,-0.057821,-4.546580,3.255804,3.174032
5.872000,-0.058450,-4.536377,3.249033,3.166373
5.873000,-0.059077,-4.526065,3.242185,3.158637
5.874000,-0.059703,-4.515645,3.235259,3.150827
5.875000,-0.060328,-4.505117,3.228256,3.142940
5.876000,-0.060951,-4.494481,3.221177,3.134979
5.877000,-0.061573,-4.483738,3.214020,3.126942
5.878000,-0.062194,-4.472887,3.206787,3.118831
5.879000,-0.062814,-4.461930,3.199477,3.110645
5.880000,-0.063433,-4.450866,3.192091,3.102384
5.881000,-0.064050,-4.439696,3.184629,3.094049
5.882000,-0.064666,-4.428419,3.177091,3.085640
5.883000,-0.065280,-4.417037,3.169477,3.077157
5.884000,-0.065893,-4.405549,3.161787,3.068600
5.885000,-0.066505,-4.393956,3.154022,3.059970
5.886000,-0.067115,-4.382258,3.146182,3.051267
5.887000,-0.067724,-4.370455,3.138267,3.042490
5.888000,-0.068332,-4.358548,3.130277,3.033641
5.889000,-0.068938,-4.346537,3.122212,3.024719
5.890000,-0.069543,-4.334421,3.114073,3.015724
5.891000,-0.070146,-4.322202,3.105859,3.006658
5.892000,-0.070748,-4.309880,3.097572,2.997519
5.893000,-0.071348,-4.297455,3.089210,2.988309
5.894000,-0.071947,-4.284927,3.080775,2.979027
5.895000,-0.072544,-4.272296,3.072266,2.969673
5.896000,-0.073140,-4.259564,3.063684,2.960249
5.897000,-0.073734,-4.246729,3.055029,2.950754
5.898000,-0.074326,-4.233794,3.046301,2.941188
5.899000,-0.074917,-4.220757,3.037500,2.931551
5.900000,-0.075507,-4.207619,3.028627,2.921844
5.901000,-0.076095,-4.194380,3.019682,2.912068
5.902000,-0.076681,-4.181042,3.010664,2.902221
5.903000,-0.077265,-4.167603,3.001575,2.892306
5.904000,-0.077848,-4.154065,2.992414,2.882321
5.905000,-0.078429,-4.140427,2.983182,2.872266
5.906000,-0.079009,-4.126691,2.973879,2.862143
5.907000,-0.079587,-4.112856,2.964505,2.851952
5.908000,-0.080163,-4.098922,2.955060,2.841692
5.909000,-0.080737,-4.084891,2.945544,2.831364
5.910000,-0.081310,-4.070762,2.935958,2.820969
5.911000,-0.081881,-4.056536,2.926302,2.810506
5.912000,-0.082450,-4.042213,2.916577,2.799975
5.913000,-0.083017,-4.027793,2.906782,2.789378
5.914000,-0.083583,-4.013277,2.896917,2.778713
5.915000,-0.084146,-3.998665,2.886983,2.767982
5.916000,-0.084708,-3.983957,2.876981,2.757185
5.917000,-0.085268,-3.969154,2.866910,2.746322
5.918000,-0.085827,-3.954257,2.856770,2.735393
5.919000,-0.086383,-3.939264,2.846563,2.724399
5.920000,-0.086938,-3.924178,2.836287,2.713339
5.921000,-0.087490,-3.908998,2.825944,2.702214
5.922000,-0.088041,-3.893725,2.815533,2.691025
5.923000,-0.088589,-3.878358,2.805055,2.679771
5.924000,-0.089136,-3.862899,2.794511,2.668453
5.925000,-0.089681,-3.847347,2.783899,2.657071
5.926000,-0.090224,-3.831703,2.773221,2.645625
5.927000,-0.090765,-3.815968,2.762478,2.634117
5.928000,-0.091304,-3.800142,2.751668,2.622545
5.929000,-0.091841,-3.784225,2.740792,2.610910
5.930000,-0.092376,-3.768217,2.729851,2.599213
5.931000,-0.092908,-3.752119,2.718845,2.587453
5.932000,-0.093439,-3.735932,2.707774,2.575631
5.933000,-0.093968,-3.719656,2.696639,2.563748
5.934000,-0.094495,-3.703290,2.685439,2.551804
5.935000,-0.095019,-3.686836,2.674175,2.539798
5.936000,-0.095542,-3.670294,2.662848,2.527731
5.937000,-0.096062,-3.653664,2.651457,2.515604
5.938000,-0.096580,-3.636947,2.640002,2.503417
5.939000,-0.097096,-3.620143,2.628485,2.491170
5.940000,-0.097610,-3.603252,2.616905,2.478863
5.941000,-0.098122,-3.586275,2.605262,2.466497
5.942000,-0.098632,-3.569213,2.593558,2.454071
5.943000,-0.099139,-3.552065,2.581791,2.441587
5.944000,-0.099644,-3.534832,2.569963,2.429045
5.945000,-0.100147,-3.517515,2.558074,2.416444
5.946000,-0.100648,-3.500114,2.546123,2.403785
5.947000,-0.101147,-3.482629,2.534112,2.391069
5.948000,-0.101643,-3.465061,2.522040,2.378296
5.949000,-0.102137,-3.447410,2.509909,2.365465
5.950000,-0.102629,-3.429677,2.497717,2.352578
5.951000,-0.103118,-3.411861,2.485466,2.339635
5.952000,-0.103605,-3.393964,2.473155,2.326635
5.953000,-0.104090,-3.375987,2.460786,2.313580
5.954000,-0.104572,-3.357928,2.448357,2.300470
5.955000,-0.105053,-3.339789,2.435871,2.287304
5.956000,-0.105530,-3.321570,2.423326,2.274084
5.957000,-0.106006,-3.303272,2.410724,2.260809
5.958000,-0.106479,-3.284895,2.398064,2.247480
5.959000,-0.106949,-3.266440,2.385346,2.234097
5.960000,-0.107418,-3.247906,2.372572,2.220661
5.961000,-0.107883,-3.229295,2.359741,2.207171
5.962000,-0.108347,-3.210606,2.346854,2.193629
5.963000,-0.108808,-3.191841,2.333911,2.180034
5.964000,-0.109266,-3.173000,2.320913,2.166387
5.965000,-0.109722,-3.154083,2.307858,2.152688
5.966000,-0.110176,-3.135090,2.294749,2.138937
5.967000,-0.110627,-3.116022,2.281585,2.125136
5.968000,-0.111075,-3.096880,2.268367,2.111283
5.969000,-0.111521,-3.077664,2.255095,2.097380
5.970000,-0.111965,-3.058375,2.241769,2.083426
5.971000,-0.112406,-3.039012,2.228389,2.069423
5.972000,-0.112844,-3.019577,2.214956,2.055370
5.973000,-0.113280,-3.000069,2.201470,2.041268
5.974000,-0.113713,-2.980490,2.187932,2.027117
5.975000,-0.114144,-2.960840,2.174342,2.012918
5.976000,-0.114572,-2.941118,2.160700,1.998670
5.977000,-0.114998,-2.921327,2.147006,1.984374
5.978000,-0.115421,-2.901466,2.133261,1.970031
5.979000,-0.115841,-2.881535,2.119465,1.955641
5.980000,-0.116259,-2.861535,2.105618,1.941204
5.981000,-0.116674,-2.841467,2.091722,1.926720
5.982000,-0.117086,-2.821332,2.077775,1.912190
5.983000,-0.117496,-2.801128,2.063779,1.897615
5.984000,-0.117903,-2.780858,2.049734,1.882994
5.985000,-0.118307,-2.760522,2.035639,1.868328
5.986000,-0.118709,-2.740119,2.021497,1.853617
5.987000,-0.119108,-2.719651,2.007305,1.838862
5.988000,-0.119504,-2.699118,1.993067,1.824062
5.989000,-0.119897,-2.678520,1.978780,1.809220
5.990000,-0.120288,-2.657859,1.964446,1.794333
5.991000,-0.120676,-2.637133,1.950066,1.779404
5.992000,-0.121061,-2.616345,1.935639,1.764432
5.993000,-0.121444,-2.595495,1.921165,1.749418
5.994000,-0.121823,-2.574582,1.906646,1.734362
5.995000,-0.122200,-2.553608,1.892082,1.719265
5.996000,-0.122574,-2.532572,1.877472,1.704126
5.997000,-0.122946,-2.511476,1.862818,1.688946
5.998000,-0.123314,-2.490321,1.848119,1.673726
5.999000,-0.123680,-2.469105,1.833376,1.658466
6.000000,-0.124042,-2.447831,1.818589,1.643167
6.001000,-0.124402,-2.426498,1.803759,1.627828
6.002000,-0.124759,-2.405107,1.788886,1.612450
6.003000,-0.125113,-2.383659,1.773970,1.597033
6.004000,-0.125465,-2.362154,1.759012,1.581578
6.005000,-0.125813,-2.340592,1.744012,1.566085
6.006000,-0.126159,-2.318974,1.728970,1.550555
6.007000,-0.126501,-2.297301,1.713887,1.534987
6.008000,-0.126841,-2.275573,1.698763,1.519383
6.009000,-0.127178,-2.253791,1.683599,1.503743
6.010000,-0.127511,-2.231954,1.668394,1.488066
6.011000,-0.127842,-2.210065,1.653150,1.472354
6.012000,-0.128170,-2.188122,1.637866,1.456606
6.013000,-0.128495,-2.166128,1.622544,1.440824
6.014000,-0.128817,-2.144081,1.607182,1.425007
6.015000,-0.129136,-2.121984,1.591782,1.409156
6.016000,-0.129452,-2.099835,1.576344,1.393271
6.017000,-0.129765,-2.077637,1.560869,1.377353
6.018000,-0.130075,-2.055388,1.545356,1.361402
6.019000,-0.130382,-2.033091,1.529807,1.345418
6.020000,-0.130686,-2.010745,1.514221,1.329402
6.021000,-0.130987,-1.988351,1.498598,1.313355
6.022000,-0.131285,-1.965909,1.482941,1.297275
6.023000,-0.131580,-1.943421,1.467247,1.281165
6.024000,-0.131872,-1.920886,1.451519,1.265024
6.025000,-0.132161,-1.898305,1.435756,1.248853
6.026000,-0.132446,-1.875679,1.419959,1.232652
6.027000,-0.132729,-1.853008,1.404128,1.216421
6.028000,-0.133008,-1.830293,1.388263,1.200161
6.029000,-0.133285,-1.807533,1.372366,1.183873
6.030000,-0.133558,-1.784731,1.356435,1.167556
6.031000,-0.133828,-1.761886,1.340473,1.151211
6.032000,-0.134095,-1.738999,1.324478,1.134838
6.033000,-0.134359,-1.716071,1.308452,1.118439
6.034000,-0.134620,-1.693101,1.292394,1.102012
6.035000,-0.134878,-1.670091,1.276306,1.085560
6.036000,-0.135132,-1.647041,1.260187,1.069081
6.037000,-0.135384,-1.623952,1.244038,1.052576
6.038000,-0.135632,-1.600824,1.227860,1.036047
6.039000,-0.135877,-1.577657,1.211652,1.019492
6.040000,-0.136119,-1.554453,1.195415,1.002914
6.041000,-0.136358,-1.531212,1.179150,0.986311
6.042000,-0.136593,-1.507934,1.162856,0.969684
6.043000,-0.136826,-1.484620,1.146535,0.953035
6.044000,-0.137055,-1.461271,1.130187,0.936362
6.045000,-0.137281,-1.437887,1.113811,0.919667
6.046000,-0.137503,-1.414468,1.097409,0.902950
6.047000,-0.137723,-1.391016,1.080981,0.886212
6.048000,-0.137939,-1.367530,1.064527,0.869452
6.049000,-0.138152,-1.344012,1.048048,0.852671
6.050000,-0.138362,-1.320461,1.031544,0.835870
6.051000,-0.138568,-1.296879,1.015015,0.819049
6.052000,-0.138772,-1.273266,0.998461,0.802209
6.053000,-0.138972,-1.249623,0.981884,0.785349
6.054000,-0.139169,-1.225949,0.965284,0.768470
6.055000,-0.139362,-1.202247,0.948661,0.751573
6.056000,-0.139552,-1.178515,0.932015,0.734658
6.057000,-0.139739,-1.154756,0.915346,0.717725
6.058000,-0.139923,-1.130969,0.898656,0.700775
6.059000,-0.140103,-1.107155,0.881945,0.683809
6.060000,-0.140280,-1.083314,0.865212,0.666826
6.061000,-0.140454,-1.059448,0.848459,0.649827
6.062000,-0.140624,-1.035556,0.831685,0.632812
6.063000,-0.140792,-1.011640,0.814892,0.615782
6.064000,-0.140955,-0.987699,0.798079,0.598738
6.065000,-0.141116,-0.963735,0.781247,0.581679
6.066000,-0.141273,-0.939747,0.764397,0.564606
6.067000,-0.141427,-0.915738,0.747528,0.547520
6.068000,-0.141577,-0.891706,0.730642,0.530421
6.069000,-0.141725,-0.867653,0.713738,0.513309
6.070000,-0.141868,-0.843579,0.696817,0.496184
6.071000,-0.142009,-0.819485,0.679879,0.479048
6.072000,-0.142146,-0.795372,0.662925,0.461901
6.073000,-0.142280,-0.771240,0.645956,0.444742
6.074000,-0.142410,-0.747089,0.628971,0.427572
6.075000,-0.142537,-0.722920,0.611971,0.410393
6.076000,-0.142661,-0.698734,0.594956,0.393203
6.077000,-0.142781,-0.674531,0.577927,0.376004
6.078000,-0.142898,-0.650313,0.560885,0.358796
6.079000,-0.143011,-0.626078,0.543829,0.341580
6.080000,-0.143121,-0.601829,0.526760,0.324355
6.081000,-0.143228,-0.577566,0.509678,0.307123
6.082000,-0.143332,-0.553288,0.492584,0.289883
6.083000,-0.143431,-0.528997,0.475479,0.272636
6.084000,-0.143528,-0.504694,0.458362,0.255383
6.085000,-0.143621,-0.480379,0.441234,0.238124
6.086000,-0.143711,-0.456052,0.424096,0.220859
6.087000,-0.143797,-0.431714,0.406948,0.203588
6.088000,-0.143880,-0.407366,0.389790,0.186313
6.089000,-0.143959,-0.383008,0.372622,0.169033
6.090000,-0.144035,-0.358642,0.355446,0.151750
6.091000,-0.144108,-0.334266,0.338261,0.134462
6.092000,-0.144177,-0.309883,0.321069,0.117172
6.093000,-0.144243,-0.285492,0.303868,0.099878
6.094000,-0.144305,-0.261094,0.286661,0.082582
6.095000,-0.144364,-0.236690,0.269446,0.065284
6.096000,-0.144419,-0.212281,0.252225,0.047985
6.097000,-0.144471,-0.187866,0.234998,0.030685
6.098000,-0.144520,-0.163447,0.217765,0.013383
6.099000,-0.144565,-0.139024,0.200528,-0.003918
6.100000,-0.144607,-0.114598,0.183285,-0.021220
6.101000,-0.144645,-0.090168,0.166038,-0.038521
6.102000,-0.144680,-0.065737,0.148787,-0.055821
6.103000,-0.144711,-0.041305,0.131533,-0.073119
6.104000,-0.144739,-0.016871,0.114275,-0.090416
6.105000,-0.144763,0.007563,0.097015,-0.107711
6.106000,-0.144784,0.031997,0.079752,-0.125003
6.107000,-0.144801,0.056431,0.062488,-0.142292
6.108000,-0.144815,0.080862,0.045222,-0.159578
6.109000,-0.144826,0.105292,0.027954,-0.176860
6.110000,-0.144833,0.129720,0.010687,-0.194138
6.111000,-0.144836,0.154144,-0.006581,-0.211411
6.112000,-0.144837,0.178564,-0.023849,-0.228679
6.113000,-0.144833,0.202981,-0.041116,-0.245942
6.114000,-0.144826,0.227392,-0.058383,-0.263198
6.115000,-0.144816,0.251798,-0.075648,-0.280449
6.116000,-0.144802,0.276198,-0.092911,-0.297692
6.117000,-0.144785,0.300591,-0.110172,-0.314929
6.118000,-0.144764,0.324978,-0.127430,-0.332158
6.119000,-0.144740,0.349356,-0.144685,-0.349379
6.120000,-0.144712,0.373726,-0.161937,-0.366591
6.121000,-0.144681,0.398087,-0.179185,-0.383795
6.122000,-0.144647,0.422439,-0.196429,-0.400990
6.123000,-0.144609,0.446780,-0.213668,-0.418175
6.124000,-0.144567,0.471111,-0.230902,-0.435350
6.125000,-0.144522,0.495431,-0.248130,-0.452515
6.126000,-0.144473,0.519738,-0.265352,-0.469669
6.127000,-0.144421,0.544033,-0.282568,-0.486811
6.128000,-0.144366,0.568316,-0.299778,-0.503942
6.129000,-0.144307,0.592584,-0.316980,-0.521061
6.130000,-0.144245,0.616839,-0.334175,-0.538167
6.131000,-0.144179,0.641079,-0.351361,-0.555261
6.132000,-0.144109,0.665303,-0.368540,-0.572341
6.133000,-0.144036,0.689511,-0.385709,-0.589407
6.134000,-0.143960,0.713703,-0.402869,-0.606460
6.135000,-0.143880,0.737878,-0.420020,-0.623497
6.136000,-0.143797,0.762036,-0.437161,-0.640520
6.137000,-0.143710,0.786175,-0.454291,-0.657528
6.138000,-0.143620,0.810295,-0.471411,-0.674520
6.139000,-0.143526,0.834396,-0.488519,-0.691495
6.140000,-0.143429,0.858477,-0.505615,-0.708454
6.141000,-0.143328,0.882537,-0.522700,-0.725397
6.142000,-0.143224,0.906577,-0.539772,-0.742321
6.143000,-0.143117,0.930594,-0.556831,-0.759228
6.144000,-0.143006,0.954590,-0.573877,-0.776117
6.145000,-0.142891,0.978562,-0.590909,-0.792987
6.146000,-0.142773,1.002512,-0.607927,-0.809839
6.147000,-0.142652,1.026437,-0.624930,-0.826670
6.148000,-0.142527,1.050337,-0.641919,-0.843482
6.149000,-0.142399,1.074213,-0.658892,-0.860274
6.150000,-0.142267,1.098063,-0.675850,-0.877045
6.151000,-0.142132,1.121887,-0.692791,-0.893796
6.152000,-0.141993,1.145683,-0.709716,-0.910525
6.153000,-0.141851,1.169453,-0.726624,-0.927232
6.154000,-0.141705,1.193194,-0.743515,-0.943916
6.155000,-0.141556,1.216907,-0.760388,-0.960579
6.156000,-0.141404,1.240591,-0.777243,-0.977218
6.157000,-0.141248,1.264245,-0.794079,-0.993834
6.158000,-0.141088,1.287869,-0.810896,-1.010426
6.159000,-0.140926,1.311462,-0.827694,-1.026993
6.160000,-0.140759,1.335024,-0.844473,-1.043537
6.161000,-0.140590,1.358554,-0.861231,-1.060055
6.162000,-0.140417,1.382052,-0.877968,-1.076548
6.163000,-0.140240,1.405516,-0.894685,-1.093015
6.164000,-0.140060,1.428947,-0.911380,-1.109456
6.165000,-0.139877,1.452343,-0.928054,-1.125870
6.166000,-0.139690,1.475705,-0.944705,-1.142257
6.167000,-0.139500,1.499032,-0.961334,-1.158617
6.168000,-0.139307,1.522323,-0.977940,-1.174949
6.169000,-0.139110,1.545577,-0.994523,-1.191254
6.170000,-0.138910,1.568795,-1.011081,-1.207529
6.171000,-0.138706,1.591975,-1.027616,-1.223776
6.172000,-0.138499,1.615116,-1.044126,-1.239993
6.173000,-0.138288,1.638220,-1.060612,-1.256181
6.174000,-0.138074,1.661284,-1.077072,-1.272338
6.175000,-0.137857,1.684308,-1.093506,-1.288466
6.176000,-0.137637,1.707292,-1.109914,-1.304562
6.177000,-0.137413,1.730236,-1.126296,-1.320627
6.178000,-0.137185,1.753138,-1.142651,-1.336660
6.179000,-0.136955,1.775998,-1.158979,-1.352662
6.180000,-0.136721,1.798815,-1.175279,-1.368631
6.181000,-0.136483,1.821590,-1.191551,-1.384567
6.182000,-0.136242,1.844321,-1.207794,-1.400470
6.183000,-0.135998,1.867008,-1.224009,-1.416339
6.184000,-0.135751,1.889651,-1.240194,-1.432175
6.185000,-0.135500,1.912248,-1.256350,-1.447976
6.186000,-0.135246,1.934799,-1.272476,-1.463743
6.187000,-0.134989,1.957304,-1.288572,-1.479475
6.188000,-0.134728,1.979763,-1.304637,-1.495171
