time,theta1,theta2,lensX,lensY
86.349000,1.838587,1.760140,-2.544684,0.055471
86.350000,1.842321,1.739409,-2.532666,0.072769
86.351000,1.846010,1.718637,-2.520587,0.090066
86.352000,1.849656,1.697825,-2.508448,0.107361
86.353000,1.853258,1.676971,-2.496249,0.124653
86.354000,1.856815,1.656078,-2.483991,0.141943
86.355000,1.860328,1.635145,-2.471673,0.159229
86.356000,1.863797,1.614173,-2.459296,0.176511
86.357000,1.867221,1.593163,-2.446861,0.193788
86.358000,1.870601,1.572115,-2.434367,0.211062
86.359000,1.873936,1.551029,-2.421816,0.228330
86.360000,1.877226,1.529906,-2.409206,0.245592
86.361000,1.880472,1.508747,-2.396539,0.262849
86.362000,1.883672,1.487552,-2.383815,0.280100
86.363000,1.886828,1.466321,-2.371034,0.297343
86.364000,1.889939,1.445055,-2.358197,0.314580
86.365000,1.893004,1.423755,-2.345303,0.331809
86.366000,1.896025,1.402421,-2.332353,0.349030
86.367000,1.899000,1.381053,-2.319348,0.366243
86.368000,1.901929,1.359653,-2.306287,0.383447
86.369000,1.904814,1.338220,-2.293171,0.400642
86.370000,1.907653,1.316756,-2.280001,0.417827
86.371000,1.910446,1.295259,-2.266776,0.435003
86.372000,1.913194,1.273732,-2.253497,0.452168
86.373000,1.915896,1.252175,-2.240165,0.469322
86.374000,1.918553,1.230588,-2.226779,0.486464
86.375000,1.921163,1.208971,-2.213339,0.503596
86.376000,1.923728,1.187326,-2.199847,0.520715
86.377000,1.926247,1.165653,-2.186303,0.537821
86.378000,1.928719,1.143951,-2.172706,0.554915
86.379000,1.931146,1.122223,-2.159058,0.571995
86.380000,1.933527,1.100467,-2.145358,0.589062
86.381000,1.935861,1.078686,-2.131607,0.606115
86.382000,1.938150,1.056878,-2.117805,0.623153
86.383000,1.940392,1.035046,-2.103952,0.640176
86.384000,1.942587,1.013189,-2.090050,0.657184
86.385000,1.944737,0.991308,-2.076097,0.674176
86.386000,1.946840,0.969403,-2.062095,0.691152
86.387000,1.948896,0.947475,-2.048044,0.708112
86.388000,1.950906,0.925525,-2.033944,0.725054
86.389000,1.952869,0.903552,-2.019795,0.741979
86.390000,1.954786,0.881558,-2.005598,0.758886
86.391000,1.956656,0.859543,-1.991353,0.775776
86.392000,1.958479,0.837508,-1.977061,0.792646
86.393000,1.960255,0.815453,-1.962722,0.809498
86.394000,1.961985,0.793378,-1.948336,0.826330
86.395000,1.963668,0.771284,-1.933903,0.843142
86.396000,1.965304,0.749172,-1.919424,0.859935
86.397000,1.966893,0.727043,-1.904900,0.876706
86.398000,1.968435,0.704895,-1.890330,0.893457
86.399000,1.969929,0.682732,-1.875715,0.910186
86.400000,1.971377,0.660552,-1.861055,0.926894
86.401000,1.972778,0.638356,-1.846351,0.943579
86.402000,1.974132,0.616145,-1.831602,0.960242
86.403000,1.975438,0.593920,-1.816810,0.976881
86.404000,1.976698,0.571680,-1.801975,0.993498
86.405000,1.977910,0.549427,-1.787097,1.010090
86.406000,1.979075,0.527160,-1.772176,1.026658
86.407000,1.980192,0.504882,-1.757213,1.043202
86.408000,1.981263,0.482591,-1.742208,1.059721
86.409000,1.982286,0.460289,-1.727161,1.076214
86.410000,1.983261,0.437976,-1.712073,1.092682
86.411000,1.984189,0.415652,-1.696944,1.109123
86.412000,1.985070,0.393319,-1.681775,1.125538
86.413000,1.985904,0.370976,-1.666566,1.141926
86.414000,1.986690,0.348625,-1.651317,1.158287
86.415000,1.987428,0.326265,-1.636028,1.174619
86.416000,1.988119,0.303898,-1.620701,1.190924
86.417000,1.988762,0.281524,-1.605335,1.207200
86.418000,1.989358,0.259142,-1.589930,1.223447
86.419000,1.989907,0.236755,-1.574488,1.239665
86.420000,1.990408,0.214362,-1.559008,1.255854
86.421000,1.990861,0.191965,-1.543491,1.272012
86.422000,1.991267,0.169562,-1.527937,1.288140
86.423000,1.991625,0.147156,-1.512346,1.304236
86.424000,1.991935,0.124746,-1.496720,1.320302
86.425000,1.992198,0.102334,-1.481058,1.336336
86.426000,1.992414,0.079919,-1.465360,1.352338
86.427000,1.992581,0.057502,-1.449628,1.368308
86.428000,1.992702,0.035084,-1.433861,1.384245
86.429000,1.992774,0.012665,-1.418060,1.400148
86.430000,1.992799,-0.009754,-1.402225,1.416019
86.431000,1.992776,-0.032173,-1.386356,1.431855
86.432000,1.992706,-0.054590,-1.370454,1.447657
86.433000,1.992588,-0.077007,-1.354520,1.463424
86.434000,1.992422,-0.099421,-1.338554,1.479157
86.435000,1.992209,-0.121833,-1.322555,1.494853
86.436000,1.991948,-0.144242,-1.306525,1.510515
86.437000,1.991639,-0.166648,-1.290464,1.526139
86.438000,1.991283,-0.189049,-1.274372,1.541728
86.439000,1.990879,-0.211446,-1.258249,1.557279
86.440000,1.990428,-0.233838,-1.242097,1.572793
86.441000,1.989929,-0.256224,-1.225915,1.588270
86.442000,1.989382,-0.278603,-1.209703,1.603708
86.443000,1.988788,-0.300976,-1.193463,1.619108
86.444000,1.988147,-0.323342,-1.177195,1.634470
86.445000,1.987458,-0.345700,-1.160898,1.649792
86.446000,1.986721,-0.368050,-1.144573,1.665074
86.447000,1.985937,-0.390390,-1.128222,1.680317
86.448000,1.985105,-0.412721,-1.111843,1.695519
86.449000,1.984226,-0.435043,-1.095438,1.710681
86.450000,1.983299,-0.457354,-1.079007,1.725802
86.451000,1.982325,-0.479653,-1.062550,1.740882
86.452000,1.981304,-0.501941,-1.046067,1.755920
86.453000,1.980235,-0.524218,-1.029560,1.770916
86.454000,1.979119,-0.546481,-1.013028,1.785869
86.455000,1.977956,-0.568731,-0.996472,1.800780
86.456000,1.976745,-0.590968,-0.979892,1.815647
86.457000,1.975487,-0.613191,-0.963289,1.830471
86.458000,1.974182,-0.635398,-0.946663,1.845252
86.459000,1.972829,-0.657591,-0.930014,1.859988
86.460000,1.971429,-0.679767,-0.913343,1.874679
86.461000,1.969983,-0.701927,-0.896650,1.889326
86.462000,1.968489,-0.724071,-0.879936,1.903927
86.463000,1.966948,-0.746197,-0.863201,1.918483
86.464000,1.965360,-0.768305,-0.846445,1.932993
86.465000,1.963725,-0.790395,-0.829670,1.947456
86.466000,1.962042,-0.812465,-0.812874,1.961873
86.467000,1.960313,-0.834516,-0.796059,1.976243
86.468000,1.958538,-0.856547,-0.779225,1.990566
86.469000,1.956715,-0.878558,-0.762372,2.004841
86.470000,1.954845,-0.900547,-0.745501,2.019068
86.471000,1.952929,-0.922515,-0.728613,2.033246
86.472000,1.950966,-0.944461,-0.711707,2.047376
86.473000,1.948956,-0.966384,-0.694784,2.061457
86.474000,1.946900,-0.988284,-0.677844,2.075488
86.475000,1.944797,-1.010160,-0.660888,2.089470
86.476000,1.942648,-1.032012,-0.643917,2.103402
86.477000,1.940452,-1.053839,-0.626930,2.117283
86.478000,1.938209,-1.075641,-0.609928,2.131114
86.479000,1.935921,-1.097417,-0.592912,2.144893
86.480000,1.933586,-1.119166,-0.575881,2.158622
86.481000,1.931204,-1.140889,-0.558837,2.172298
86.482000,1.928777,-1.162585,-0.541780,2.185923
86.483000,1.926303,-1.184253,-0.524709,2.199495
86.484000,1.923783,-1.205892,-0.507626,2.213015
86.485000,1.921218,-1.227502,-0.490531,2.226481
86.486000,1.918606,-1.249083,-0.473424,2.239894
86.487000,1.915948,-1.270634,-0.456306,2.253254
86.488000,1.913245,-1.292155,-0.439177,2.266559
86.489000,1.910495,-1.313644,-0.422037,2.279811
86.490000,1.907700,-1.335102,-0.404888,2.293007
86.491000,1.904859,-1.356528,-0.387729,2.306149
86.492000,1.901973,-1.377922,-0.370560,2.319236
86.493000,1.899041,-1.399282,-0.353383,2.332267
86.494000,1.896064,-1.420609,-0.336197,2.345242
86.495000,1.893041,-1.441902,-0.319003,2.358161
86.496000,1.889973,-1.463161,-0.301802,2.371024
86.497000,1.886860,-1.484384,-0.284594,2.383830
86.498000,1.883702,-1.505572,-0.267378,2.396578
86.499000,1.880498,-1.526723,-0.250157,2.409270
86.500000,1.877250,-1.547839,-0.232929,2.421903
86.501000,1.873956,-1.568917,-0.215696,2.434479
86.502000,1.870618,-1.589957,-0.198457,2.446996
86.503000,1.867235,-1.610959,-0.181214,2.459455
86.504000,1.863807,-1.631923,-0.163967,2.471855
86.505000,1.860335,-1.652848,-0.146715,2.484195
86.506000,1.856818,-1.673733,-0.129460,2.496476
86.507000,1.853256,-1.694578,-0.112202,2.508698
86.508000,1.849651,-1.715382,-0.094942,2.520859
86.509000,1.846000,-1.736146,-0.077679,2.532960
86.510000,1.842306,-1.756868,-0.060414,2.545000
86.511000,1.838568,-1.777547,-0.043148,2.556979
86.512000,1.834785,-1.798184,-0.025881,2.568898
86.513000,1.830959,-1.818778,-0.008613,2.580754
86.514000,1.827089,-1.839329,0.008655,2.592549
86.515000,1.823175,-1.859835,0.025923,2.604281
86.516000,1.819217,-1.880297,0.043190,2.615952
86.517000,1.815216,-1.900714,0.060456,2.627559
86.518000,1.811171,-1.921085,0.077721,2.639104
86.519000,1.807083,-1.941411,0.094984,2.650586
86.520000,1.802952,-1.961690,0.112244,2.662004
86.521000,1.798778,-1.981922,0.129502,2.673358
86.522000,1.794560,-2.002106,0.146757,2.684648
86.523000,1.790299,-2.022243,0.164009,2.695874
86.524000,1.785996,-2.042331,0.181256,2.707036
86.525000,1.781650,-2.062370,0.198499,2.718132
86.526000,1.777261,-2.082360,0.215738,2.729164
86.527000,1.772829,-2.102300,0.232971,2.740130
86.528000,1.768355,-2.122189,0.250198,2.751031
86.529000,1.763839,-2.142028,0.267420,2.761865
86.530000,1.759280,-2.161816,0.284635,2.772634
86.531000,1.754680,-2.181552,0.301844,2.783336
86.532000,1.750037,-2.201235,0.319045,2.793971
86.533000,1.745352,-2.220866,0.336239,2.804540
86.534000,1.740626,-2.240444,0.353425,2.815041
86.535000,1.735857,-2.259968,0.370602,2.825475
86.536000,1.731048,-2.279438,0.387770,2.835841
86.537000,1.726196,-2.298853,0.404930,2.846140
86.538000,1.721304,-2.318214,0.422079,2.856370
86.539000,1.716370,-2.337519,0.439219,2.866532
86.540000,1.711395,-2.356768,0.456348,2.876625
86.541000,1.706379,-2.375960,0.473466,2.886649
86.542000,1.701322,-2.395096,0.490572,2.896605
86.543000,1.696224,-2.414174,0.507668,2.906490
86.544000,1.691086,-2.433195,0.524751,2.916307
86.545000,1.685907,-2.452157,0.541821,2.926053
86.546000,1.680687,-2.471061,0.558879,2.935729
86.547000,1.675428,-2.489905,0.575923,2.945335
86.548000,1.670128,-2.508690,0.592953,2.954871
86.549000,1.664788,-2.527415,0.609970,2.964335
86.550000,1.659408,-2.546080,0.626971,2.973729
86.551000,1.653989,-2.564683,0.643958,2.983052
86.552000,1.648530,-2.583225,0.660930,2.992303
86.553000,1.643031,-2.601706,0.677885,3.001482
86.554000,1.637493,-2.620124,0.694825,3.010590
86.555000,1.631916,-2.638479,0.711748,3.019625
86.556000,1.626299,-2.656771,0.728654,3.028588
86.557000,1.620644,-2.675000,0.745542,3.037479
86.558000,1.614950,-2.693164,0.762413,3.046297
86.559000,1.609217,-2.711265,0.779266,3.055042
86.560000,1.603445,-2.729300,0.796100,3.063713
86.561000,1.597635,-2.747270,0.812915,3.072312
86.562000,1.591787,-2.765174,0.829710,3.080836
86.563000,1.585900,-2.783012,0.846486,3.089287
86.564000,1.579975,-2.800784,0.863242,3.097664
86.565000,1.574013,-2.818488,0.879977,3.105967
86.566000,1.568013,-2.836125,0.896691,3.114196
86.567000,1.561975,-2.853694,0.913384,3.122350
86.568000,1.555900,-2.871195,0.930055,3.130429
86.569000,1.549787,-2.888628,0.946703,3.138433
86.570000,1.543637,-2.905991,0.963329,3.146362
86.571000,1.537450,-2.923284,0.979933,3.154216
86.572000,1.531227,-2.940508,0.996512,3.161994
86.573000,1.524966,-2.957661,1.013068,3.169696
86.574000,1.518669,-2.974744,1.029600,3.177323
86.575000,1.512336,-2.991755,1.046107,3.184873
86.576000,1.505966,-3.008695,1.062590,3.192347
86.577000,1.499560,-3.025562,1.079047,3.199745
86.578000,1.493118,-3.042358,1.095478,3.207066
86.579000,1.486640,-3.059080,1.111883,3.214310
86.580000,1.480127,-3.075730,1.128262,3.221477
86.581000,1.473578,-3.092306,1.144613,3.228568
86.582000,1.466994,-3.108808,1.160938,3.235580
86.583000,1.460375,-3.125235,1.177234,3.242516
86.584000,1.453720,-3.141588,1.193503,3.249373
86.585000,1.447031,-3.157865,1.209743,3.256153
86.586000,1.440306,-3.174067,1.225954,3.262855
86.587000,1.433548,-3.190194,1.242136,3.269479
86.588000,1.426755,-3.206243,1.258288,3.276024
86.589000,1.419927,-3.222216,1.274411,3.282491
86.590000,1.413066,-3.238112,1.290503,3.288880
86.591000,1.406170,-3.253931,1.306564,3.295189
86.592000,1.399241,-3.269672,1.322594,3.301420
86.593000,1.392279,-3.285334,1.338592,3.307572
86.594000,1.385282,-3.300918,1.354559,3.313644
86.595000,1.378253,-3.316423,1.370493,3.319637
86.596000,1.371191,-3.331849,1.386395,3.325551
86.597000,1.364095,-3.347195,1.402263,3.331385
86.598000,1.356967,-3.362460,1.418098,3.337139
86.599000,1.349806,-3.377646,1.433899,3.342813
86.600000,1.342613,-3.392750,1.449666,3.348407
86.601000,1.335387,-3.407774,1.465399,3.353922
86.602000,1.328130,-3.422716,1.481096,3.359355
86.603000,1.320840,-3.437576,1.496758,3.364708
86.604000,1.313519,-3.452354,1.512384,3.369981
86.605000,1.306167,-3.467049,1.527975,3.375173
86.606000,1.298782,-3.481661,1.543529,3.380284
86.607000,1.291367,-3.496191,1.559046,3.385315
86.608000,1.283921,-3.510636,1.574525,3.390264
86.609000,1.276444,-3.524998,1.589968,3.395132
86.610000,1.268936,-3.539275,1.605372,3.399918
86.611000,1.261397,-3.553467,1.620738,3.404623
86.612000,1.253829,-3.567575,1.636065,3.409247
86.613000,1.246230,-3.581597,1.651354,3.413789
86.614000,1.238601,-3.595534,1.666603,3.418249
86.615000,1.230943,-3.609384,1.681812,3.422628
86.616000,1.223255,-3.623148,1.696981,3.426924
86.617000,1.215537,-3.636826,1.712110,3.431139
86.618000,1.207790,-3.650417,1.727198,3.435271
86.619000,1.200015,-3.663920,1.742244,3.439321
86.620000,1.192210,-3.677336,1.757249,3.443289
86.621000,1.184377,-3.690663,1.772212,3.447174
86.622000,1.176515,-3.703903,1.787133,3.450976
86.623000,1.168625,-3.717054,1.802011,3.454696
86.624000,1.160707,-3.730116,1.816846,3.458334
86.625000,1.152761,-3.743088,1.831638,3.461888
86.626000,1.144787,-3.755972,1.846386,3.465359
86.627000,1.136785,-3.768765,1.861091,3.468748
86.628000,1.128757,-3.781468,1.875750,3.472053
86.629000,1.120701,-3.794081,1.890365,3.475276
86.630000,1.112618,-3.806603,1.904935,3.478415
86.631000,1.104509,-3.819034,1.919460,3.481471
86.632000,1.096372,-3.831374,1.933938,3.484443
86.633000,1.088210,-3.843622,1.948371,3.487332
86.634000,1.080021,-3.855778,1.962757,3.490137
86.635000,1.071806,-3.867842,1.977096,3.492859
86.636000,1.063566,-3.879814,1.991388,3.495498
86.637000,1.055300,-3.891693,2.005633,3.498052
86.638000,1.047008,-3.903478,2.019829,3.500523
86.639000,1.038692,-3.915171,2.033978,3.502910
86.640000,1.030350,-3.926769,2.048078,3.505213
86.641000,1.021983,-3.938274,2.062129,3.507432
86.642000,1.013592,-3.949685,2.076131,3.509567
86.643000,1.005177,-3.961001,2.090083,3.511618
86.644000,0.996737,-3.972222,2.103986,3.513585
86.645000,0.988273,-3.983349,2.117838,3.515468
86.646000,0.979786,-3.994380,2.131640,3.517266
86.647000,0.971274,-4.005316,2.145391,3.518981
86.648000,0.962740,-4.016156,2.159091,3.520611
86.649000,0.954182,-4.026900,2.172739,3.522157
86.650000,0.945601,-4.037547,2.186336,3.523618
86.651000,0.936998,-4.048098,2.199880,3.524995
86.652000,0.928372,-4.058552,2.213372,3.526288
86.653000,0.919723,-4.068910,2.226811,3.527496
86.654000,0.911052,-4.079170,2.240197,3.528620
86.655000,0.902360,-4.089332,2.253530,3.529659
86.656000,0.893645,-4.099397,2.266808,3.530614
86.657000,0.884909,-4.109363,2.280033,3.531484
86.658000,0.876152,-4.119231,2.293203,3.532270
86.659000,0.867374,-4.129001,2.306319,3.532971
86.660000,0.858574,-4.138672,2.319380,3.533587
86.661000,0.849754,-4.148244,2.332385,3.534119
86.662000,0.840914,-4.157717,2.345334,3.534566
86.663000,0.832053,-4.167091,2.358228,3.534928
86.664000,0.823172,-4.176365,2.371065,3.535206
86.665000,0.814271,-4.185539,2.383846,3.535399
86.666000,0.805351,-4.194613,2.396570,3.535508
86.667000,0.796411,-4.203586,2.409237,3.535532
86.668000,0.787452,-4.212460,2.421846,3.535471
86.669000,0.778473,-4.221232,2.434398,3.535326
86.670000,0.769477,-4.229903,2.446891,3.535095
86.671000,0.760461,-4.238474,2.459326,3.534781
86.672000,0.751427,-4.246943,2.471703,3.534381
86.673000,0.742375,-4.255310,2.484020,3.533897
86.674000,0.733305,-4.263576,2.496279,3.533328
86.675000,0.724217,-4.271740,2.508477,3.532675
86.676000,0.715112,-4.279802,2.520616,3.531937
86.677000,0.705989,-4.287761,2.532695,3.531115
86.678000,0.696850,-4.295618,2.544713,3.530208
86.679000,0.687693,-4.303372,2.556671,3.529216
86.680000,0.678520,-4.311023,2.568567,3.528140
86.681000,0.669331,-4.318571,2.580403,3.526979
86.682000,0.660125,-4.326016,2.592176,3.525734
86.683000,0.650903,-4.333358,2.603888,3.524405
86.684000,0.641666,-4.340596,2.615538,3.522991
86.685000,0.632413,-4.347730,2.627126,3.521493
86.686000,0.623145,-4.354760,2.638650,3.519910
86.687000,0.613861,-4.361686,2.650112,3.518243
86.688000,0.604563,-4.368508,2.661511,3.516492
86.689000,0.595250,-4.375225,2.672846,3.514657
86.690000,0.585923,-4.381838,2.684117,3.512737
86.691000,0.576581,-4.388346,2.695325,3.510733
86.692000,0.567226,-4.394749,2.706468,3.508646
86.693000,0.557856,-4.401047,2.717546,3.506474
86.694000,0.548473,-4.407240,2.728560,3.504218
86.695000,0.539077,-4.413327,2.739508,3.501879
86.696000,0.529668,-4.419309,2.750391,3.499455
86.697000,0.520246,-4.425185,2.761209,3.496948
86.698000,0.510811,-4.430956,2.771961,3.494357
86.699000,0.501364,-4.436620,2.782646,3.491682
86.700000,0.491905,-4.442179,2.793266,3.488924
86.701000,0.482433,-4.447631,2.803818,3.486082
86.702000,0.472950,-4.452977,2.814304,3.483156
86.703000,0.463456,-4.458216,2.824722,3.480148
86.704000,0.453950,-4.463349,2.835074,3.477055
86.705000,0.444433,-4.468376,2.845357,3.473880
86.706000,0.434905,-4.473295,2.855573,3.470622
86.707000,0.425367,-4.478107,2.865720,3.467280
86.708000,0.415818,-4.482813,2.875800,3.463855
86.709000,0.406259,-4.487411,2.885810,3.460347
86.710000,0.396690,-4.491902,2.895752,3.456757
86.711000,0.387112,-4.496286,2.905625,3.453083
86.712000,0.377524,-4.500562,2.915428,3.449327
86.713000,0.367927,-4.504730,2.925162,3.445489
86.714000,0.358321,-4.508791,2.934826,3.441568
86.715000,0.348706,-4.512744,2.944420,3.437564
86.716000,0.339082,-4.516589,2.953944,3.433478
86.717000,0.329450,-4.520327,2.963397,3.429310
86.718000,0.319811,-4.523956,2.972780,3.425060
86.719000,0.310163,-4.527477,2.982091,3.420728
86.720000,0.300507,-4.530890,2.991332,3.416314
86.721000,0.290845,-4.534194,3.000501,3.411818
86.722000,0.281175,-4.537390,3.009599,3.407240
86.723000,0.271498,-4.540478,3.018625,3.402581
86.724000,0.261814,-4.543457,3.027578,3.397840
86.725000,0.252124,-4.546327,3.036460,3.393018
86.726000,0.242428,-4.549089,3.045269,3.388114
86.727000,0.232726,-4.551742,3.054006,3.383130
86.728000,0.223018,-4.554286,3.062669,3.378064
86.729000,0.213304,-4.556722,3.071260,3.372918
86.730000,0.203585,-4.559048,3.079777,3.367691
86.731000,0.193861,-4.561266,3.088221,3.362383
86.732000,0.184133,-4.563374,3.096592,3.356994
86.733000,0.174399,-4.565374,3.104888,3.351526
86.734000,0.164661,-4.567264,3.113110,3.345977
86.735000,0.154919,-4.569045,3.121258,3.340347
86.736000,0.145174,-4.570717,3.129332,3.334638
86.737000,0.135424,-4.572280,3.137331,3.328849
86.738000,0.125671,-4.573733,3.145255,3.322981
86.739000,0.115915,-4.575077,3.153104,3.317032
86.740000,0.106156,-4.576312,3.160878,3.311005
86.741000,0.096394,-4.577437,3.168576,3.304897
86.742000,0.086629,-4.578453,3.176199,3.298711
86.743000,0.076863,-4.579359,3.183746,3.292446
86.744000,0.067094,-4.580156,3.191217,3.286102
86.745000,0.057323,-4.580844,3.198612,3.279679
86.746000,0.047551,-4.581422,3.205931,3.273178
86.747000,0.037777,-4.581891,3.213173,3.266599
86.748000,0.028003,-4.582250,3.220339,3.259941
86.749000,0.018227,-4.582499,3.227427,3.253205
86.750000,0.008451,-4.582639,3.234439,3.246391
86.751000,-0.001325,-4.582669,3.241374,3.239499
86.752000,-0.011102,-4.582590,3.248231,3.232530
86.753000,-0.020879,-4.582402,3.255011,3.225484
86.754000,-0.030655,-4.582104,3.261713,3.218360
86.755000,-0.040431,-4.581696,3.268337,3.211159
86.756000,-0.050206,-4.581179,3.274884,3.203881
86.757000,-0.059981,-4.580552,3.281352,3.196527
86.758000,-0.069754,-4.579816,3.287742,3.189096
86.759000,-0.079525,-4.578970,3.294054,3.181588
86.760000,-0.089295,-4.578015,3.300287,3.174005
86.761000,-0.099063,-4.576951,3.306441,3.166345
86.762000,-0.108829,-4.575777,3.312516,3.158609
86.763000,-0.118592,-4.574494,3.318513,3.150798
86.764000,-0.128353,-4.573101,3.324430,3.142912
86.765000,-0.138110,-4.571599,3.330268,3.134950
86.766000,-0.147865,-4.569988,3.336026,3.126913
86.767000,-0.157617,-4.568268,3.341705,3.118801
86.768000,-0.167365,-4.566438,3.347304,3.110615
86.769000,-0.177109,-4.564500,3.352823,3.102354
86.770000,-0.186849,-4.562452,3.358263,3.094019
86.771000,-0.196585,-4.560295,3.363622,3.085609
86.772000,-0.206316,-4.558030,3.368901,3.077126
86.773000,-0.216043,-4.555655,3.374100,3.068569
86.774000,-0.225764,-4.553171,3.379218,3.059939
86.775000,-0.235481,-4.550579,3.384255,3.051235
86.776000,-0.245192,-4.547878,3.389212,3.042458
86.777000,-0.254897,-4.545068,3.394088,3.033609
86.778000,-0.264597,-4.542150,3.398883,3.024687
86.779000,-0.274290,-4.539123,3.403597,3.015692
86.780000,-0.283977,-4.535987,3.408229,3.006625
86.781000,-0.293658,-4.532743,3.412781,2.997486
86.782000,-0.303331,-4.529391,3.417251,2.988275
86.783000,-0.312998,-4.525931,3.421639,2.978993
86.784000,-0.322658,-4.522362,3.425946,2.969639
86.785000,-0.332309,-4.518685,3.430171,2.960215
86.786000,-0.341954,-4.514901,3.434315,2.950719
86.787000,-0.351590,-4.511008,3.438376,2.941153
86.788000,-0.361218,-4.507008,3.442355,2.931516
86.789000,-0.370837,-4.502900,3.446252,2.921809
86.790000,-0.380448,-4.498684,3.450067,2.912032
86.791000,-0.390050,-4.494361,3.453800,2.902186
86.792000,-0.399643,-4.489930,3.457451,2.892270
86.793000,-0.409227,-4.485392,3.461018,2.882284
86.794000,-0.418801,-4.480747,3.464504,2.872230
86.795000,-0.428365,-4.475995,3.467906,2.862107
86.796000,-0.437919,-4.471136,3.471226,2.851915
86.797000,-0.447463,-4.466170,3.474463,2.841655
86.798000,-0.456996,-4.461097,3.477618,2.831327
86.799000,-0.466519,-4.455918,3.480689,2.820931
86.800000,-0.476031,-4.450632,3.483677,2.810468
86.801000,-0.485531,-4.445240,3.486582,2.799937
86.802000,-0.495021,-4.439742,3.489404,2.789339
86.803000,-0.504498,-4.434138,3.492143,2.778675
86.804000,-0.513964,-4.428427,3.494798,2.767944
86.805000,-0.523418,-4.422611,3.497370,2.757146
86.806000,-0.532859,-4.416689,3.499859,2.746283
86.807000,-0.542288,-4.410662,3.502264,2.735354
86.808000,-0.551704,-4.404529,3.504586,2.724359
86.809000,-0.561107,-4.398291,3.506824,2.713299
86.810000,-0.570497,-4.391948,3.508978,2.702174
86.811000,-0.579873,-4.385500,3.511049,2.690984
86.812000,-0.589236,-4.378947,3.513035,2.679730
86.813000,-0.598585,-4.372289,3.514939,2.668412
86.814000,-0.607919,-4.365527,3.516758,2.657030
86.815000,-0.617240,-4.358661,3.518493,2.645584
86.816000,-0.626546,-4.351690,3.520145,2.634075
86.817000,-0.635837,-4.344616,3.521712,2.622503
86.818000,-0.645113,-4.337438,3.523195,2.610868
86.819000,-0.654374,-4.330156,3.524595,2.599170
86.820000,-0.663619,-4.322770,3.525910,2.587410
86.821000,-0.672849,-4.315282,3.527141,2.575589
86.822000,-0.682063,-4.307690,3.528288,2.563705
86.823000,-0.691261,-4.299995,3.529351,2.551760
86.824000,-0.700442,-4.292198,3.530330,2.539755
86.825000,-0.709607,-4.284298,3.531224,2.527688
86.826000,-0.718756,-4.276295,3.532034,2.515561
86.827000,-0.727887,-4.268191,3.532760,2.503373
86.828000,-0.737001,-4.259984,3.533402,2.491126
86.829000,-0.746097,-4.251676,3.533960,2.478818
86.830000,-0.755176,-4.243266,3.534433,2.466452
86.831000,-0.764238,-4.234755,3.534821,2.454026
86.832000,-0.773281,-4.226142,3.535126,2.441542
86.833000,-0.782305,-4.217429,3.535346,2.428999
86.834000,-0.791312,-4.208615,3.535482,2.416398
86.835000,-0.800299,-4.199700,3.535533,2.403739
86.836000,-0.809268,-4.190685,3.535501,2.391023
86.837000,-0.818217,-4.181570,3.535383,2.378249
86.838000,-0.827147,-4.172355,3.535182,2.365419
86.839000,-0.836058,-4.163040,3.534896,2.352532
86.840000,-0.844949,-4.153626,3.534526,2.339588
86.841000,-0.853819,-4.144112,3.534071,2.326588
86.842000,-0.862670,-4.134500,3.533532,2.313533
86.843000,-0.871500,-4.124788,3.532909,2.300422
86.844000,-0.880309,-4.114979,3.532202,2.287257
86.845000,-0.889098,-4.105070,3.531410,2.274036
86.846000,-0.897865,-4.095064,3.530534,2.260761
86.847000,-0.906612,-4.084960,3.529574,2.247432
86.848000,-0.915336,-4.074758,3.528530,2.234049
86.849000,-0.924040,-4.064459,3.527401,2.220612
86.850000,-0.932721,-4.054063,3.526189,2.207122
86.851000,-0.941380,-4.043570,3.524892,2.193580
86.852000,-0.950017,-4.032981,3.523511,2.179985
86.853000,-0.958631,-4.022295,3.522046,2.166338
86.854000,-0.967222,-4.011513,3.520498,2.152638
86.855000,-0.975791,-4.000635,3.518865,2.138888
86.856000,-0.984337,-3.989662,3.517148,2.125086
86.857000,-0.992859,-3.978593,3.515347,2.111233
86.858000,-1.001357,-3.967429,3.513463,2.097330
86.859000,-1.009832,-3.956171,3.511494,2.083376
86.860000,-1.018283,-3.944818,3.509442,2.069372
86.861000,-1.026710,-3.933370,3.507306,2.055319
86.862000,-1.035112,-3.921829,3.505087,2.041217
86.863000,-1.043490,-3.910194,3.502783,2.027066
86.864000,-1.051843,-3.898466,3.500397,2.012866
86.865000,-1.060171,-3.886644,3.497927,1.998618
86.866000,-1.068474,-3.874730,3.495373,1.984323
86.867000,-1.076751,-3.862723,3.492736,1.969979
86.868000,-1.085003,-3.850624,3.490015,1.955589
86.869000,-1.093230,-3.838433,3.487212,1.941152
86.870000,-1.101430,-3.826150,3.484325,1.926668
86.871000,-1.109604,-3.813776,3.481355,1.912138
86.872000,-1.117752,-3.801310,3.478302,1.897562
86.873000,-1.125873,-3.788754,3.475166,1.882941
86.874000,-1.133968,-3.776107,3.471947,1.868275
86.875000,-1.142035,-3.763371,3.468646,1.853564
86.876000,-1.150076,-3.750544,3.465261,1.838808
86.877000,-1.158089,-3.737627,3.461794,1.824009
