time,theta1,omega1,theta2,omega2,lensX,lensY
53.031,-1.63047,-1.63047,1.63047,1.63047,0,-2.30583
53.064,-2.36925,-2.36925,2.36925,2.36925,0,-3.35063
53.097,-3.04638,-3.04638,3.04638,3.04638,0,-4.30823
53.13,-3.64424,-3.64424,3.64424,3.64424,0,-5.15373
53.163,-4.14726,-4.14726,4.14726,4.14726,0,-5.86511
53.196,-4.54236,-4.54236,4.54236,4.54236,0,-6.42387
53.229,-4.81927,-4.81927,4.81927,4.81927,0,-6.81547
53.262,-4.97076,-4.97076,4.97076,4.97076,0,-7.02972
53.295,-4.9929,-4.9929,4.9929,4.9929,0,-7.06103
53.328,-4.88512,-4.88512,4.88512,4.88512,0,-6.9086
53.361,-4.65021,-4.65021,4.65021,4.65021,0,-6.5764
53.394,-4.2943,-4.2943,4.2943,4.2943,0,-6.07306
53.427,-3.82664,-3.82664,3.82664,3.82664,0,-5.41169
53.46,-3.2594,-3.2594,3.2594,3.2594,0,-4.60949
53.493,-2.60735,-2.60735,2.60735,2.60735,0,-3.68734
53.526,-1.88744,-1.88744,1.88744,1.88744,0,-2.66925
53.559,-1.11842,-1.11842,1.11842,1.11842,0,-1.58169
53.592,-0.320298,-0.320298,0.320298,0.320298,0,-0.45297
53.625,0.48616,0.48616,-0.48616,-0.48616,0,0.687535
53.658,1.27997,1.27997,-1.27997,-1.27997,0,1.81015
53.691,2.04047,2.04047,-2.04047,-2.04047,0,2.88566
53.724,2.74787,2.74787,-2.74787,-2.74787,0,3.88608
53.757,3.38377,3.38377,-3.38377,-3.38377,0,4.78537
53.79,3.93161,3.93161,-3.93161,-3.93161,0,5.56014
53.823,4.37715,4.37715,-4.37715,-4.37715,0,6.19022
53.856,4.70878,4.70878,-4.70878,-4.70878,0,6.65922
53.889,4.91787,4.91787,-4.91787,-4.91787,0,6.95493
53.922,4.999,4.999,-4.999,-4.999,0,7.06965
53.955,4.95004,4.95004,-4.95004,-4.95004,0,7.00041
53.988,4.77227,4.77227,-4.77227,-4.77227,0,6.74901
54.021,4.47031,4.47031,-4.47031,-4.47031,0,6.32197
54.054,4.05203,4.05203,-4.05203,-4.05203,0,5.73043
54.087,3.5283,3.5283,-3.5283,-3.5283,0,4.98977
54.12,2.91276,2.91276,-2.91276,-2.91276,0,4.11926
54.153,2.22142,2.22142,-2.22142,-2.22142,0,3.14157
54.186,1.47228,1.47228,-1.47228,-1.47228,0,2.08212
54.219,0.684823,0.684823,-0.684823,-0.684823,0,0.968486
54.252,-0.120453,-0.120453,0.120453,0.120453,0,-0.170347
54.285,-0.922595,-0.922595,0.922595,0.922595,0,-1.30475
54.318,-1.70073,-1.70073,1.70073,1.70073,0,-2.40519
54.351,-2.43461,-2.43461,2.43461,2.43461,0,-3.44305
54.384,-3.10513,-3.10513,3.10513,3.10513,0,-4.39132
54.417,-3.69485,-3.69485,3.69485,3.69485,0,-5.22531
54.45,-4.18842,-4.18842,4.18842,4.18842,0,-5.92332
54.483,-4.573,-4.573,4.573,4.573,0,-6.4672
54.516,-4.83858,-4.83858,4.83858,4.83858,0,-6.84279
54.549,-4.97825,-4.97825,4.97825,4.97825,0,-7.04031
54.582,-4.98838,-4.98838,4.98838,4.98838,0,-7.05463
54.615,-4.8687,-4.8687,4.8687,4.8687,0,-6.88538
54.648,-4.62232,-4.62232,4.62232,4.62232,0,-6.53694
54.681,-4.25566,-4.25566,4.25566,4.25566,0,-6.01841
54.714,-3.77825,-3.77825,3.77825,3.77825,0,-5.34326
54.747,-3.20253,-3.20253,3.20253,3.20253,0,-4.52907
54.78,-2.54347,-2.54347,2.54347,2.54347,0,-3.59702
54.813,-1.81823,-1.81823,1.81823,1.81823,0,-2.57137
54.846,-1.04567,-1.04567,1.04567,1.04567,0,-1.4788
54.879,-0.2459,-0.2459,0.2459,0.2459,0,-0.347756
54.912,0.560269,0.560269,-0.560269,-0.560269,0,0.79234
54.945,1.35186,1.35186,-1.35186,-1.35186,0,1.91182
54.978,2.10827,2.10827,-2.10827,-2.10827,0,2.98154
55.011,2.80982,2.80982,-2.80982,-2.80982,0,3.97368
55.044,3.43825,3.43825,-3.43825,-3.43825,0,4.86242
55.077,3.97721,3.97721,-3.97721,-3.97721,0,5.62463
55.11,4.41268,4.41268,-4.41268,-4.41268,0,6.24047
55.143,4.73331,4.73331,-4.73331,-4.73331,0,6.69392
55.176,4.93078,4.93078,-4.93078,-4.93078,0,6.97317
55.209,4.99993,4.99993,-4.99993,-4.99993,0,7.07098
55.242,4.93898,4.93898,-4.93898,-4.93898,0,6.98477
55.275,4.74951,4.74951,-4.74951,-4.74951,0,6.71681
55.308,4.43644,4.43644,-4.43644,-4.43644,0,6.27407
55.341,4.00792,4.00792,-4.00792,-4.00792,0,5.66806
55.374,3.47511,3.47511,-3.47511,-3.47511,0,4.91455
55.407,2.85187,2.85187,-2.85187,-2.85187,0,4.03315
55.44,2.15442,2.15442,-2.15442,-2.15442,0,3.04681
55.473,1.4009,1.4009,-1.4009,-1.4009,0,1.98118
55.506,0.610934,0.610934,-0.610934,-0.610934,0,0.863991
55.539,-0.194934,-0.194934,0.194934,0.194934,0,-0.275678
55.572,-0.995729,-0.995729,0.995729,0.995729,0,-1.40817
55.605,-1.77061,-1.77061,1.77061,1.77061,0,-2.50402
55.638,-2.49942,-2.49942,2.49942,2.49942,0,-3.53471
55.671,-3.16319,-3.16319,3.16319,3.16319,0,-4.47342
55.704,-3.74464,-3.74464,3.74464,3.74464,0,-5.29573
55.737,-4.22865,-4.22865,4.22865,4.22865,0,-5.98022
55.77,-4.60263,-4.60263,4.60263,4.60263,0,-6.5091
55.803,-4.85683,-4.85683,4.85683,4.85683,0,-6.86859
55.836,-4.98464,-4.98464,4.98464,4.98464,0,-7.04935
55.869,-4.98275,-4.98275,4.98275,4.98275,0,-7.04667
55.902,-4.85119,-4.85119,4.85119,4.85119,0,-6.86062
55.935,-4.59339,-4.59339,4.59339,4.59339,0,-6.49604
55.968,-4.21607,-4.21607,4.21607,4.21607,0,-5.96242
56.001,-3.72903,-3.72903,3.72903,3.72903,0,-5.27364
56.034,-3.14495,-3.14495,3.14495,3.14495,0,-4.44764
56.067,-2.47904,-2.47904,2.47904,2.47904,0,-3.50589
56.1,-1.74861,-1.74861,1.74861,1.74861,0,-2.47291
56.133,-0.972687,-0.972687,0.972687,0.972687,0,-1.37559
56.166,-0.171448,-0.171448,0.171448,0.171448,0,-0.242464
56.199,0.634253,0.634253,-0.634253,-0.634253,0,0.896969
56.232,1.42345,1.42345,-1.42345,-1.42345,0,2.01306
56.265,2.1756,2.1756,-2.1756,-2.1756,0,3.07677
56.298,2.87114,2.87114,-2.87114,-2.87114,0,4.06041
56.331,3.49197,3.49197,-3.49197,-3.49197,0,4.93839
56.364,4.02193,4.02193,-4.02193,-4.02193,0,5.68786
56.397,4.44723,4.44723,-4.44723,-4.44723,0,6.28933
56.43,4.7568,4.7568,-4.7568,-4.7568,0,6.72713
56.463,4.94259,4.94259,-4.94259,-4.94259,0,6.98987
56.496,4.99976,4.99976,-4.99976,-4.99976,0,7.07073
56.529,4.92683,4.92683,-4.92683,-4.92683,0,6.96759
56.562,4.72569,4.72569,-4.72569,-4.72569,0,6.68313
56.595,4.40158,4.40158,-4.40158,-4.40158,0,6.22477
56.628,3.96292,3.96292,-3.96292,-3.96292,0,5.60442
56.661,3.42115,3.42115,-3.42115,-3.42115,0,4.83824
56.694,2.79035,2.79035,-2.79035,-2.79035,0,3.94615
56.727,2.08694,2.08694,-2.08694,-2.08694,0,2.95137
56.76,1.32922,1.32922,-1.32922,-1.32922,0,1.8798
56.793,0.536909,0.536909,-0.536909,-0.536909,0,0.759304
56.826,-0.269371,-0.269371,0.269371,0.269371,0,-0.380948
56.859,-1.06864,-1.06864,1.06864,1.06864,0,-1.51129
56.892,-1.8401,-1.8401,1.8401,1.8401,0,-2.6023
56.925,-2.56368,-2.56368,2.56368,2.56368,0,-3.62559
56.958,-3.22055,-3.22055,3.22055,3.22055,0,-4.55454
56.991,-3.79361,-3.79361,3.79361,3.79361,0,-5.36497
57.024,-4.26795,-4.26795,4.26795,4.26795,0,-6.03579
57.057,-4.63123,-4.63123,4.63123,4.63123,0,-6.54954
57.09,-4.87399,-4.87399,4.87399,4.87399,0,-6.89287
57.123,-4.98993,-4.98993,4.98993,4.98993,0,-7.05682
57.156,-4.97601,-4.97601,4.97601,4.97601,0,-7.03714
57.189,-4.83261,-4.83261,4.83261,4.83261,0,-6.83434
57.222,-4.56345,-4.56345,4.56345,4.56345,0,-6.45369
57.255,-4.17554,-4.17554,4.17554,4.17554,0,-5.90511
57.288,-3.67898,-3.67898,3.67898,3.67898,0,-5.20286
57.321,-3.08667,-3.08667,3.08667,3.08667,0,-4.36522
57.354,-2.41405,-2.41405,2.41405,2.41405,0,-3.41398
57.387,-1.67861,-1.67861,1.67861,1.67861,0,-2.37391
57.42,-0.899487,-0.899487,0.899487,0.899487,0,-1.27207
57.453,-0.0969571,-0.0969571,0.0969571,0.0969571,0,-0.137118
57.486,0.708096,0.708096,-0.708096,-0.708096,0,1.0014
57.519,1.49472,1.49472,-1.49472,-1.49472,0,2.11386
57.552,2.24245,2.24245,-2.24245,-2.24245,0,3.17131
57.585,2.93183,2.93183,-2.93183,-2.93183,0,4.14623
57.618,3.54491,3.54491,-3.54491,-3.54491,0,5.01326
57.651,4.06575,4.06575,-4.06575,-4.06575,0,5.74984
57.684,4.48079,4.48079,-4.48079,-4.48079,0,6.33679
57.717,4.77923,4.77923,-4.77923,-4.77923,0,6.75885
57.75,4.9533,4.9533,-4.9533,-4.9533,0,7.00502
57.783,4.99847,4.99847,-4.99847,-4.99847,0,7.06891
57.816,4.91358,4.91358,-4.91358,-4.91358,0,6.94885
57.849,4.70082,4.70082,-4.70082,-4.70082,0,6.64796
57.882,4.36574,4.36574,-4.36574,-4.36574,0,6.17408
57.915,3.91705,3.91705,-3.91705,-3.91705,0,5.53954
57.948,3.36643,3.36643,-3.36643,-3.36643,0,4.76085
57.981,2.72821,2.72821,-2.72821,-2.72821,0,3.85827
58.014,2.01899,2.01899,-2.01899,-2.01899,0,2.85528
58.047,1.25724,1.25724,-1.25724,-1.25724,0,1.778
58.08,0.462765,0.462765,-0.462765,-0.462765,0,0.654448
58.113,-0.343748,-0.343748,0.343748,0.343748,0,-0.486133
58.146,-1.14132,-1.14132,1.14132,1.14132,0,-1.61406
58.179,-1.90918,-1.90918,1.90918,1.90918,0,-2.69999
58.212,-2.62737,-2.62737,2.62737,2.62737,0,-3.71566
58.245,-3.27719,-3.27719,3.27719,3.27719,0,-4.63464
58.278,-3.84172,-3.84172,3.84172,3.84172,0,-5.43302
58.311,-4.30629,-4.30629,4.30629,4.30629,0,-6.09002
58.344,-4.6588,-4.6588,4.6588,4.6588,0,-6.58854
58.377,-4.89007,-4.89007,4.89007,4.89007,0,-6.91561
58.41,-4.9941,-4.9941,4.9941,4.9941,0,-7.06272
58.443,-4.96817,-4.96817,4.96817,4.96817,0,-7.02605
58.476,-4.81295,-4.81295,4.81295,4.81295,0,-6.80654
58.509,-4.53249,-4.53249,4.53249,4.53249,0,-6.40991
58.542,-4.13409,-4.13409,4.13409,4.13409,0,-5.84648
58.575,-3.6281,-3.6281,3.6281,3.6281,0,-5.13091
58.608,-3.02771,-3.02771,3.02771,3.02771,0,-4.28183
58.641,-2.34853,-2.34853,2.34853,2.34853,0,-3.32132
58.674,-1.60823,-1.60823,1.60823,1.60823,0,-2.27438
58.707,-0.826087,-0.826087,0.826087,0.826087,0,-1.16826
58.74,-0.0224449,-0.0224449,0.0224449,0.0224449,0,-0.031742
58.773,0.781781,0.781781,-0.781781,-0.781781,0,1.10561
58.806,1.56566,1.56566,-1.56566,-1.56566,0,2.21418
58.839,2.3088,2.3088,-2.3088,-2.3088,0,3.26514
58.872,2.99186,2.99186,-2.99186,-2.99186,0,4.23114
58.905,3.59707,3.59707,-3.59707,-3.59707,0,5.08703
58.938,4.10867,4.10867,-4.10867,-4.10867,0,5.81054
58.971,4.51336,4.51336,-4.51336,-4.51336,0,6.38285
59.004,4.80059,4.80059,-4.80059,-4.80059,0,6.78906
59.037,4.96291,4.96291,-4.96291,-4.96291,0,7.01861
59.07,4.99608,4.99608,-4.99608,-4.99608,0,7.06552
59.103,4.89924,4.89924,-4.89924,-4.89924,0,6.92857
59.136,4.67491,4.67491,-4.67491,-4.67491,0,6.61132
59.169,4.32893,4.32893,-4.32893,-4.32893,0,6.12203
59.202,3.8703,3.8703,-3.8703,-3.8703,0,5.47343
59.235,3.31096,3.31096,-3.31096,-3.31096,0,4.6824
59.268,2.66546,2.66546,-2.66546,-2.66546,0,3.76953
59.301,1.9506,1.9506,-1.9506,-1.9506,0,2.75856
59.334,1.18497,1.18497,-1.18497,-1.18497,0,1.67581
59.367,0.388518,0.388518,-0.388518,-0.388518,0,0.549447
59.4,-0.418049,-0.418049,0.418049,0.418049,0,-0.591211
59.433,-1.21374,-1.21374,1.21374,1.21374,0,-1.71648
59.466,-1.97784,-1.97784,1.97784,1.97784,0,-2.79709
59.499,-2.69048,-2.69048,2.69048,2.69048,0,-3.80491
59.532,-3.3331,-3.3331,3.3331,3.3331,0,-4.71372
59.565,-3.88899,-3.88899,3.88899,3.88899,0,-5.49986
59.598,-4.34368,-4.34368,4.34368,4.34368,0,-6.14289
59.631,-4.68534,-4.68534,4.68534,4.68534,0,-6.62607
59.664,-4.90507,-4.90507,4.90507,4.90507,0,-6.93682
59.697,-4.99716,-4.99716,4.99716,4.99716,0,-7.06706
59.73,-4.95922,-4.95922,4.95922,4.95922,0,-7.0134
59.763,-4.79223,-4.79223,4.79223,4.79223,0,-6.77723
59.796,-4.50053,-4.50053,4.50053,4.50053,0,-6.36471
59.829,-4.09172,-4.09172,4.09172,4.09172,0,-5.78656
59.862,-3.57643,-3.57643,3.57643,3.57643,0,-5.05783
59.895,-2.96807,-2.96807,2.96807,2.96807,0,-4.19749
59.928,-2.28248,-2.28248,2.28248,2.28248,0,-3.22792
59.961,-1.5375,-1.5375,1.5375,1.5375,0,-2.17435
59.994,-0.752504,-0.752504,0.752504,0.752504,0,-1.0642
60.027,0.0520722,0.0520722,-0.0520722,-0.0520722,0,0.0736412
60.06,0.855293,0.855293,-0.855293,-0.855293,0,1.20957
60.093,1.63626,1.63626,-1.63626,-1.63626,0,2.31402
60.126,2.37464,2.37464,-2.37464,-2.37464,0,3.35825
60.159,3.05124,3.05124,-3.05124,-3.05124,0,4.3151
60.192,3.64843,3.64843,-3.64843,-3.64843,0,5.15966
60.225,4.15068,4.15068,-4.15068,-4.15068,0,5.86995
60.258,4.54492,4.54492,-4.54492,-4.54492,0,6.42749
60.291,4.82089,4.82089,-4.82089,-4.82089,0,6.81777
60.324,4.97142,4.97142,-4.97142,-4.97142,0,7.03065
60.357,4.99257,4.99257,-4.99257,-4.99257,0,7.06056
60.39,4.88381,4.88381,-4.88381,-4.88381,0,6.90675
60.423,4.64796,4.64796,-4.64796,-4.64796,0,6.57321
60.456,4.29116,4.29116,-4.29116,-4.29116,0,6.06862
60.489,3.82269,3.82269,-3.82269,-3.82269,0,5.40611
60.522,3.25475,3.25475,-3.25475,-3.25475,0,4.60292
60.555,2.60212,2.60212,-2.60212,-2.60212,0,3.67995
60.588,1.88177,1.88177,-1.88177,-1.88177,0,2.66122
60.621,1.11245,1.11245,-1.11245,-1.11245,0,1.57324
60.654,0.314184,0.314184,-0.314184,-0.314184,0,0.444324
60.687,-0.492257,-0.492257,0.492257,0.492257,0,-0.696157
60.72,-1.28589,-1.28589,1.28589,1.28589,0,-1.81852
60.753,-2.04606,-2.04606,2.04606,2.04606,0,-2.89356
60.786,-2.75299,-2.75299,2.75299,2.75299,0,-3.89331
60.819,-3.38827,-3.38827,3.38827,3.38827,0,-4.79174
60.852,-3.93539,-3.93539,3.93539,3.93539,0,-5.56549
60.885,-4.3801,-4.3801,4.3801,4.3801,0,-6.1944
60.918,-4.71083,-4.71083,4.71083,4.71083,0,-6.66212
60.951,-4.91898,-4.91898,4.91898,4.91898,0,-6.95648
60.984,-4.99912,-4.99912,4.99912,4.99912,0,-7.06982
61.017,-4.94917,-4.94917,4.94917,4.94917,0,-6.99919
61.05,-4.77044,-4.77044,4.77044,4.77044,0,-6.74642
61.083,-4.46756,-4.46756,4.46756,4.46756,0,-6.31809
61.116,-4.04843,-4.04843,4.04843,4.04843,0,-5.72535
61.149,-3.52396,-3.52396,3.52396,3.52396,0,-4.98363
61.182,-2.90778,-2.90778,2.90778,2.90778,0,-4.11222
61.215,-2.21593,-2.21593,2.21593,2.21593,0,-3.1338
61.248,-1.46642,-1.46642,1.46642,1.46642,0,-2.07383
61.281,-0.678754,-0.678754,0.678754,0.678754,0,-0.959903
61.314,0.126578,0.126578,-0.126578,-0.126578,0,0.179008
61.347,0.928616,0.928616,-0.928616,-0.928616,0,1.31326
61.38,1.70649,1.70649,-1.70649,-1.70649,0,2.41334
61.413,2.43996,2.43996,-2.43996,-2.43996,0,3.45062
61.446,3.10993,3.10993,-3.10993,-3.10993,0,4.3981
61.479,3.69897,3.69897,-3.69897,-3.69897,0,5.23114
61.512,4.19177,4.19177,-4.19177,-4.19177,0,5.92805
61.545,4.57548,4.57548,-4.57548,-4.57548,0,6.4707
61.578,4.84012,4.84012,-4.84012,-4.84012,0,6.84497
61.611,4.97882,4.97882,-4.97882,-4.97882,0,7.04112
61.644,4.98796,4.98796,-4.98796,-4.98796,0,7.05404
61.677,4.8673,4.8673,-4.8673,-4.8673,0,6.8834
61.71,4.61998,4.61998,-4.61998,-4.61998,0,6.53364
61.743,4.25244,4.25244,-4.25244,-4.25244,0,6.01385
61.776,3.77424,3.77424,-3.77424,-3.77424,0,5.33758
61.809,3.19783,3.19783,-3.19783,-3.19783,0,4.52241
61.842,2.5382,2.5382,-2.5382,-2.5382,0,3.58955
61.875,1.81252,1.81252,-1.81252,-1.81252,0,2.56329
61.908,1.03968,1.03968,-1.03968,-1.03968,0,1.47033
61.941,0.239781,0.239781,-0.239781,-0.239781,0,0.339102
61.974,-0.566356,-0.566356,0.566356,0.566356,0,-0.800948
62.007,-1.35776,-1.35776,1.35776,1.35776,0,-1.92016
62.04,-2.11382,-2.11382,2.11382,2.11382,0,-2.9894
62.073,-2.81488,-2.81488,2.81488,2.81488,0,-3.98085
62.106,-3.4427,-3.4427,3.4427,3.4427,0,-4.86871
62.139,-3.98092,-3.98092,3.98092,3.98092,0,-5.62987
62.172,-4.41555,-4.41555,4.41555,4.41555,0,-6.24454
62.205,-4.73528,-4.73528,4.73528,4.73528,0,-6.6967
62.238,-4.93179,-4.93179,4.93179,4.93179,0,-6.97461
62.271,-4.99996,-4.99996,4.99996,4.99996,0,-7.07101
62.304,-4.93802,-4.93802,4.93802,4.93802,0,-6.98342
62.337,-4.74759,-4.74759,4.74759,4.74759,0,-6.7141
62.37,-4.43361,-4.43361,4.43361,4.43361,0,-6.27007
62.403,-4.00425,-4.00425,4.00425,4.00425,0,-5.66287
62.436,-3.4707,-3.4707,3.4707,3.4707,0,-4.90832
62.469,-2.84684,-2.84684,2.84684,2.84684,0,-4.02603
62.502,-2.14889,-2.14889,2.14889,2.14889,0,-3.03899
62.535,-1.39502,-1.39502,1.39502,1.39502,0,-1.97286
62.568,-0.604853,-0.604853,0.604853,0.604853,0,-0.855391
62.601,0.201055,0.201055,-0.201055,-0.201055,0,0.284335
62.634,1.00173,1.00173,-1.00173,-1.00173,0,1.41666
62.667,1.77634,1.77634,-1.77634,-1.77634,0,2.51212
62.7,2.50472,2.50472,-2.50472,-2.50472,0,3.54222
62.733,3.16793,3.16793,-3.16793,-3.16793,0,4.48013
62.766,3.7487,3.7487,-3.7487,-3.7487,0,5.30146
62.799,4.23192,4.23192,-4.23192,-4.23192,0,5.98484
62.832,4.60502,4.60502,-4.60502,-4.60502,0,6.51248
62.865,4.85828,4.85828,-4.85828,-4.85828,0,6.87064
62.898,4.98512,4.98512,-4.98512,-4.98512,0,7.05002
62.931,4.98224,4.98224,-4.98224,-4.98224,0,7.04595
62.964,4.8497,4.8497,-4.8497,-4.8497,0,6.85852
62.997,4.59097,4.59097,-4.59097,-4.59097,0,6.49261
63.03,4.21277,4.21277,-4.21277,-4.21277,0,5.95776
63.063,3.72494,3.72494,-3.72494,-3.72494,0,5.26787
63.096,3.14019,3.14019,-3.14019,-3.14019,0,4.4409
63.129,2.47372,2.47372,-2.47372,-2.47372,0,3.49836
63.162,1.74287,1.74287,-1.74287,-1.74287,0,2.46479
63.195,0.966677,0.966677,-0.966677,-0.966677,0,1.36709
63.228,0.165325,0.165325,-0.165325,-0.165325,0,0.233805
63.261,-0.640329,-0.640329,0.640329,0.640329,0,-0.905562
63.294,-1.42932,-1.42932,1.42932,1.42932,0,-2.02136
63.327,-2.18112,-2.18112,2.18112,2.18112,0,-3.08456
63.36,-2.87616,-2.87616,2.87616,2.87616,0,-4.0675
63.393,-3.49635,-3.49635,3.49635,3.49635,0,-4.94459
63.426,-4.02556,-4.02556,4.02556,4.02556,0,-5.69301
63.459,-4.45002,-4.45002,4.45002,4.45002,0,-6.29328
63.492,-4.75868,-4.75868,4.75868,4.75868,0,-6.72979
63.525,-4.94351,-4.94351,4.94351,4.94351,0,-6.99118
63.558,-4.9997,-4.9997,4.9997,4.9997,0,-7.07064
63.591,-4.92578,-4.92578,4.92578,4.92578,0,-6.9661
63.624,-4.72368,-4.72368,4.72368,4.72368,0,-6.6803
63.657,-4.39867,-4.39867,4.39867,4.39867,0,-6.22065
63.69,-3.95919,-3.95919,3.95919,3.95919,0,-5.59913
63.723,-3.41668,-3.41668,3.41668,3.41668,0,-4.83191
63.756,-2.78526,-2.78526,2.78526,2.78526,0,-3.93896
63.789,-2.08137,-2.08137,2.08137,2.08137,0,-2.9435
63.822,-1.32331,-1.32331,1.32331,1.32331,0,-1.87144
63.855,-0.530817,-0.530817,0.530817,0.530817,0,-0.750689
63.888,0.275488,0.275488,-0.275488,-0.275488,0,0.389599
63.921,1.07462,1.07462,-1.07462,-1.07462,0,1.51975
63.954,1.8458,1.8458,-1.8458,-1.8458,0,2.61035
63.987,2.56894,2.56894,-2.56894,-2.56894,0,3.63303
64.02,3.22523,3.22523,-3.22523,-3.22523,0,4.56116
64.053,3.79759,3.79759,-3.79759,-3.79759,0,5.37061
64.086,4.27114,4.27114,-4.27114,-4.27114,0,6.0403
64.119,4.63353,4.63353,-4.63353,-4.63353,0,6.5528
64.152,4.87536,4.87536,-4.87536,-4.87536,0,6.89479
64.185,4.99031,4.99031,-4.99031,-4.99031,0,7.05736
64.218,4.97541,4.97541,-4.97541,-4.97541,0,7.03629
64.251,4.83103,4.83103,-4.83103,-4.83103,0,6.83211
64.284,4.56094,4.56094,-4.56094,-4.56094,0,6.45015
64.317,4.17217,4.17217,-4.17217,-4.17217,0,5.90034
64.35,3.67482,3.67482,-3.67482,-3.67482,0,5.19699
64.383,3.08185,3.08185,-3.08185,-3.08185,0,4.3584
64.416,2.40868,2.40868,-2.40868,-2.40868,0,3.40639
64.449,1.67284,1.67284,-1.67284,-1.67284,0,2.36575
64.482,0.89346,0.89346,-0.89346,-0.89346,0,1.26354
64.515,0.0908319,0.0908319,-0.0908319,-0.0908319,0,0.128456
64.548,-0.71416,-0.71416,0.71416,0.71416,0,-1.00997
64.581,-1.50057,-1.50057,1.50057,1.50057,0,-2.12212
64.614,-2.24793,-2.24793,2.24793,2.24793,0,-3.17905
64.647,-2.93679,-2.93679,2.93679,2.93679,0,-4.15325
64.68,-3.54923,-3.54923,3.54923,3.54923,0,-5.01937
64.713,-4.06931,-4.06931,4.06931,4.06931,0,-5.75488
64.746,-4.4835,-4.4835,4.4835,4.4835,0,-6.34063
64.779,-4.78102,-4.78102,4.78102,4.78102,0,-6.76139
64.812,-4.95413,-4.95413,4.95413,4.95413,0,-7.0062
64.845,-4.99832,-4.99832,4.99832,4.99832,0,-7.06869
64.878,-4.91244,-4.91244,4.91244,4.91244,0,-6.94724
64.911,-4.69873,-4.69873,4.69873,4.69873,0,-6.64501
64.944,-4.36275,-4.36275,4.36275,4.36275,0,-6.16986
64.977,-3.91324,-3.91324,3.91324,3.91324,0,-5.53415
65.01,-3.3619,-3.3619,3.3619,3.3619,0,-4.75444
65.043,-2.72307,-2.72307,2.72307,2.72307,0,-3.851
65.076,-2.01338,-2.01338,2.01338,2.01338,0,-2.84735
65.109,-1.2513,-1.2513,1.2513,1.2513,0,-1.76961
65.142,-0.456664,-0.456664,0.456664,0.456664,0,-0.645821
65.175,0.34986,0.34986,-0.34986,-0.34986,0,0.494776
65.208,1.14728,1.14728,-1.14728,-1.14728,0,1.6225
65.241,1.91484,1.91484,-1.91484,-1.91484,0,2.708
65.274,2.63258,2.63258,-2.63258,-2.63258,0,3.72303
65.307,3.28181,3.28181,-3.28181,-3.28181,0,4.64118
65.34,3.84564,3.84564,-3.84564,-3.84564,0,5.43856
65.373,4.3094,4.3094,-4.3094,-4.3094,0,6.09441
65.406,4.66102,4.66102,-4.66102,-4.66102,0,6.59168
65.439,4.89135,4.89135,-4.89135,-4.89135,0,6.91741
65.472,4.99439,4.99439,-4.99439,-4.99439,0,7.06314
65.505,4.96747,4.96747,-4.96747,-4.96747,0,7.02507
65.538,4.81129,4.81129,-4.81129,-4.81129,0,6.80419
65.571,4.5299,4.5299,-4.5299,-4.5299,0,6.40625
65.604,4.13064,4.13064,-4.13064,-4.13064,0,5.8416
65.637,3.62389,3.62389,-3.62389,-3.62389,0,5.12495
65.67,3.02283,3.02283,-3.02283,-3.02283,0,4.27493
65.703,2.34312,2.34312,-2.34312,-2.34312,0,3.31367
65.736,1.60243,1.60243,-1.60243,-1.60243,0,2.26618
65.769,0.820044,0.820044,-0.820044,-0.820044,0,1.15972
65.802,0.0163187,0.0163187,-0.0163187,-0.0163187,0,0.0230782
65.835,-0.787832,-0.787832,0.787832,0.787832,0,-1.11416
65.868,-1.57148,-1.57148,1.57148,1.57148,0,-2.22241
65.901,-2.31424,-2.31424,2.31424,2.31424,0,-3.27282
65.934,-2.99677,-2.99677,2.99677,2.99677,0,-4.23807
65.967,-3.60132,-3.60132,3.60132,3.60132,0,-5.09304
66,-4.11216,-4.11216,4.11216,4.11216,0,-5.81547
66.033,-4.51599,-4.51599,4.51599,4.51599,0,-6.38657
66.066,-4.8023,-4.8023,4.8023,4.8023,0,-6.79148
66.099,-4.96365,-4.96365,4.96365,4.96365,0,-7.01966
66.132,-4.99583,-4.99583,4.99583,4.99583,0,-7.06517
66.165,-4.89801,-4.89801,4.89801,4.89801,0,-6.92683
66.198,-4.67273,-4.67273,4.67273,4.67273,0,-6.60824
66.231,-4.32586,-4.32586,4.32586,4.32586,0,-6.11769
66.264,-3.86642,-3.86642,3.86642,3.86642,0,-5.46794
66.297,-3.30637,-3.30637,3.30637,3.30637,0,-4.67591
66.33,-2.66027,-2.66027,2.66027,2.66027,0,-3.76219
66.363,-1.94495,-1.94495,1.94495,1.94495,0,-2.75058
66.396,-1.17902,-1.17902,1.17902,1.17902,0,-1.66739
66.429,-0.38241,-0.38241,0.38241,0.38241,0,-0.540809
66.462,0.424154,0.424154,-0.424154,-0.424154,0,0.599844
66.495,1.21968,1.21968,-1.21968,-1.21968,0,1.72489
66.528,1.98347,1.98347,-1.98347,-1.98347,0,2.80504
66.561,2.69564,2.69564,-2.69564,-2.69564,0,3.81221
66.594,3.33767,3.33767,-3.33767,-3.33767,0,4.72017
66.627,3.89284,3.89284,-3.89284,-3.89284,0,5.5053
66.66,4.34671,4.34671,-4.34671,-4.34671,0,6.14718
66.693,4.68747,4.68747,-4.68747,-4.68747,0,6.62909
66.726,4.90625,4.90625,-4.90625,-4.90625,0,6.93849
